Date,Adj Close
2007-01-03,100.0
2007-01-04,99.869664504259
2007-01-05,104.36624376848852
2007-01-08,104.301080681783
2007-01-09,104.13816364268926
2007-01-10,104.301080681783
2007-01-11,104.56175167326501
2007-01-12,104.59433321661776
2007-01-16,104.26849913843026
2007-01-17,103.0628888110785
2007-01-18,103.38873221159601
2007-01-19,102.96514418102025
2007-01-22,102.63930078050277
2007-01-23,102.346048245668
2007-01-24,102.997725724373
2007-01-25,100.22808944812924
2007-01-26,100.521351305294
2007-01-29,101.88986934940951
2007-01-30,101.3685273664455
2007-01-31,102.47638374140902
2007-02-01,103.16064276346675
2007-02-02,103.42131375494876
2007-02-05,102.96514418102025
2007-02-06,102.96514418102025
2007-02-07,103.64940320307801
2007-02-08,108.99315852845903
2007-02-09,108.53698895453053
2007-02-12,107.49430498860252
2007-02-13,108.50440741117777
2007-02-14,110.78527392548028
2007-02-15,111.20887127838603
2007-02-16,111.33920677412704
2007-02-20,112.57738932250155
2007-02-21,112.64256173153704
2007-02-22,111.53470535657353
2007-02-23,110.94820028690403
2007-02-26,111.37178831747978
2007-02-27,107.49430498860252
2007-02-28,111.14369886935054
2007-03-01,111.99088425283203
2007-03-02,111.63245930896177
2007-03-05,109.87292545529328
2007-03-06,112.77289722727804
2007-03-07,113.81558119320603
2007-03-08,115.44477955113355
2007-03-09,116.1942016598968
2007-03-12,119.45259837575179
2007-03-13,116.78071605189628
2007-03-14,115.8683675817093
2007-03-15,117.2368856258248
2007-03-16,115.93353066841479
2007-03-19,117.43239353060129
2007-03-20,118.01890792260079
2007-03-21,120.1042758544568
2007-03-22,122.87390280837056
2007-03-23,124.50310116629805
2007-03-26,124.24243017481606
2007-03-27,122.74356731262957
2007-03-28,121.40763081186681
2007-03-29,121.6683018033488
2007-03-30,124.6008551186863
2007-04-02,123.72108819185206
2007-04-03,125.80645612370806
2007-04-04,124.69860907107457
2007-04-05,124.07951313572232
2007-04-09,123.98175918333405
2007-04-10,125.67612062796707
2007-04-11,125.02444314926207
2007-04-12,127.92441492124682
2007-04-13,125.87162853274356
2007-04-16,126.65364150718956
2007-04-17,125.93679161944907
2007-04-18,125.48062204552058
2007-04-19,125.4480311798378
2007-04-20,128.80417252575108
2007-04-23,128.51091999091634
2007-04-24,126.97947558537707
2007-04-25,128.80417252575108
2007-04-26,129.35810537439784
2007-04-27,131.1828023147718
2007-04-30,128.1199135036933
2007-05-01,126.97947558537707
2007-05-02,127.89182405556407
2007-05-03,129.35810537439784
2007-05-04,129.81427494832633
2007-05-07,129.9772013097501
2007-05-08,129.16259746962135
2007-05-09,131.21538385812457
2007-05-10,134.89736860455534
2007-05-11,136.0378065228716
2007-05-14,135.1906211393901
2007-05-15,133.23558870327508
2007-05-16,134.05018322107384
2007-05-17,134.11535563010935
2007-05-18,134.73445156546157
2007-05-21,136.13555115292982
2007-05-22,136.5591485058356
2007-05-23,138.15575599808034
2007-05-24,135.48387367422484
2007-05-25,135.38612904416658
2007-05-29,140.0130438041371
2007-05-30,140.3388778823246
2007-05-31,137.8625034632456
2007-06-01,138.1883375414331
2007-06-04,138.41642698956232
2007-06-05,141.9029038312166
2007-06-06,148.4848510273021
2007-06-07,142.2939103184396
2007-06-08,142.13099327934586
2007-06-11,143.9231086763671
2007-06-12,139.98045293845436
2007-06-13,141.73998679212286
2007-06-14,143.36918515005036
2007-06-15,141.2512263525116
2007-06-18,141.87032228786384
2007-06-19,139.6220373169141
2007-06-20,137.63441401511633
2007-06-21,139.00294138156184
2007-06-22,136.91757344970586
2007-06-25,136.78722863163483
2007-06-26,140.0782068908426
2007-06-27,144.73770319416585
2007-06-28,144.44445065933112
2007-06-29,141.9029038312166
2007-07-02,142.78267075805087
2007-07-03,141.8377407445111
2007-07-05,142.4894182232161
2007-07-06,144.0534441721081
2007-07-09,142.00065778360485
2007-07-10,136.49397609680008
2007-07-11,140.0130438041371
2007-07-12,141.93549469689935
2007-07-13,142.03323932695758
2007-07-16,141.3815618482526
2007-07-17,138.0580020456921
2007-07-18,137.7973310542101
2007-07-19,137.7321679675046
2007-07-20,134.50636211733234
2007-07-23,134.73445156546157
2007-07-24,131.86706133682958
2007-07-25,131.31313781051284
2007-07-26,124.30759326152156
2007-07-27,126.62105064150681
2007-07-30,127.95699646459957
2007-07-31,124.66601820539181
2007-08-01,126.1648810675783
2007-08-02,130.92213132328982
2007-08-03,125.4480311798378
2007-08-06,130.00978285310282
2007-08-07,133.4310872857216
2007-08-08,138.31867303717408
2007-08-09,127.98957800795232
2007-08-10,127.33790052924732
2007-08-13,124.34018412720431
2007-08-14,122.12447137727732
2007-08-15,119.7784324539393
2007-08-16,116.94363309099005
2007-08-17,121.21212290709032
2007-08-20,124.53568270965081
2007-08-21,123.00423830411155
2007-08-22,126.88172163298881
2007-08-23,124.43792875726257
2007-08-24,127.89182405556407
2007-08-27,130.07494593980832
2007-08-28,126.65364150718956
2007-08-29,133.4962596947571
2007-08-30,131.83447979347682
2007-08-31,141.5770697530291
2007-09-04,140.89280140864136
