Date,Adj Close
1997-01-02,100.0
1997-01-03,102.34091541204712
1997-01-06,102.78754389031724
1997-01-07,103.67221293745199
1997-01-08,103.09596516949826
1997-01-09,103.5527447282532
1997-01-10,104.00718906192006
1997-01-13,103.92051885079474
1997-01-14,105.12688659975404
1997-01-15,104.12509410003952
1997-01-16,104.66619911330073
1997-01-17,105.33693294777655
1997-01-20,106.52612487792493
1997-01-21,107.51698471161495
1997-01-22,108.38292430039039
1997-01-23,107.62630184032894
1997-01-24,106.4909821232324
1997-01-27,105.63052316476566
1997-01-28,105.75232659905254
1997-01-29,105.8147962530408
1997-01-30,107.05239882899423
1997-01-31,107.74186212182937
1997-02-03,107.44515509421251
1997-02-04,107.26556198764447
1997-02-05,105.28929435598018
1997-02-06,105.13001294191275
1997-02-07,106.01311881796815
1997-02-10,104.26641810975634
1997-02-11,103.96736632552046
1997-02-12,106.11072169511797
1997-02-13,107.03600459572297
1997-02-14,106.75333751322738
1997-02-18,106.64402991604436
1997-02-19,106.62762615124215
1997-02-20,105.2080952436326
1997-02-21,104.18677263695714
1997-02-24,105.02693896598521
1997-02-25,105.2307326296903
1997-02-26,104.67323338315782
1997-02-27,102.49551684440748
1997-02-28,102.20973295128415
1997-03-03,102.37995656290705
1997-03-04,102.86328143541806
1997-03-05,103.77840372400729
1997-03-06,102.71180634521642
1997-03-07,102.42836720871213
1997-03-10,103.28101984331306
1997-03-11,102.81565237515267
1997-03-12,101.82947252316971
1997-03-13,100.98228145581554
1997-03-14,100.95807136714751
1997-03-17,99.9008434833018
1997-03-18,99.11298619624621
1997-03-19,97.5474417656818
1997-03-20,98.32592002626127
1997-03-21,97.92066792393913
1997-03-24,97.02819255293859
1997-03-25,97.45140205961134
1997-03-26,99.09268403527658
1997-03-27,97.56461758449274
1997-03-31,95.39314419852883
1997-04-01,95.02069962581116
1997-04-02,93.77684436554031
1997-04-03,94.77317529800808
1997-04-04,96.56672348094561
1997-04-07,97.70828635082859
1997-04-08,98.17834333222703
1997-04-09,97.5583744317063
1997-04-10,96.49176752138446
1997-04-11,94.23753185199362
1997-04-14,94.98009530387188
1997-04-15,94.70446249123337
1997-04-16,94.50066882752827
1997-04-17,95.03162276030469
1997-04-18,95.46107541976386
1997-04-21,94.00718334300149
1997-04-22,94.69352982520888
1997-04-23,95.81791687628092
1997-04-24,95.89287283584207
1997-04-25,94.42414969688778
1997-04-28,95.02850594967694
1997-04-29,97.02741096739892
1997-04-30,98.44304347884105
1997-05-01,99.20356433506991
1997-05-02,101.92316747262116
1997-05-05,104.57094099276996
1997-05-06,103.71672518708965
1997-05-07,103.29586043703594
1997-05-08,103.91426616647735
1997-05-09,104.24378072369865
1997-05-12,104.95744457367083
1997-05-13,104.12977408174659
1997-05-14,104.28282187455858
1997-05-15,105.69063853060395
1997-05-16,104.68728285981005
1997-05-19,104.72710559620965
1997-05-20,106.49489005093078
1997-05-21,107.26556198764447
1997-05-22,107.17576543436044
1997-05-23,108.51253405854304
1997-05-27,110.03435735654045
1997-05-28,110.11010443317224
1997-05-29,109.5525956551088
1997-05-30,109.34020455046726
1997-06-02,109.68923968311854
1997-06-03,108.13696314366668
1997-06-04,107.72781264517712
1997-06-05,108.53830731829042
1997-06-06,109.69313807928593
1997-06-09,110.25533637058744
1997-06-10,109.44717692256222
1997-06-11,109.92816656998517
1997-06-12,110.19910986938561
1997-06-13,111.11346010396612
1997-06-16,111.80994813512737
1997-06-17,112.68134929114957
1997-06-18,111.84743564643891
1997-06-19,112.996023254648
1997-06-20,112.9928969124893
1997-06-23,111.99500280894216
1997-06-24,113.40908168083592
1997-06-25,112.92574727679394
1997-06-26,112.15585692561993
1997-06-27,112.29406412470904
1997-06-30,112.60014064727102
1997-07-01,112.30187044857483
1997-07-02,113.65737806264771
1997-07-03,114.59436568328591
1997-07-07,114.83876366893028
1997-07-08,115.96002437784361
1997-07-09,116.07949258704242
1997-07-10,116.41525029705015
1997-07-11,117.32802782902034
1997-07-14,118.98805832610684
1997-07-15,120.41149716141477
1997-07-16,123.41922894870837
1997-07-17,122.49941714688109
1997-07-18,120.87062147678873
1997-07-21,119.95237284604082
1997-07-22,122.10978722382151
1997-07-23,122.40572219742964
1997-07-24,122.52128247893009
1997-07-25,122.55641570209161
1997-07-28,122.0840234956051
1997-07-29,122.77036044628153
1997-07-30,123.9986030588208
1997-07-31,124.44835787924961
1997-08-01,124.48895266965792
1997-08-04,125.3572274835214
1997-08-05,126.61279699535643
1997-08-06,127.308503440978
1997-08-07,126.81971700122023
1997-08-08,124.8161224702602
1997-08-11,123.89631066843292
1997-08-12,123.0764465003745
1997-08-13,123.6355184495173
1997-08-14,123.89240274073454
1997-08-15,121.96690004302533
1997-08-18,122.55173572038454
1997-08-19,124.9871181358918
1997-08-20,127.17264099850793
1997-08-21,125.50636734863501
1997-08-22,124.82939036137275
1997-08-25,125.05426777158715
1997-08-26,124.25237053941032
1997-08-27,124.58343873617999
1997-08-28,123.47310116176018
1997-08-29,123.94159497207929
1997-09-02,126.34418892104404
1997-09-03,126.35590317260821
1997-09-04,126.85485022438176
1997-09-05,127.72468820932461
1997-09-08,128.47271322844963
1997-09-09,129.32146746688318
1997-09-10,127.99641309426475
1997-09-11,128.04404215453013
1997-09-12,128.78347926424968
1997-09-15,127.65832015916894
1997-09-16,130.28812674343615
1997-09-17,130.12181105951163
1997-09-18,130.3990070432295
1997-09-19,131.20637537418406
1997-09-22,131.91614082798884
1997-09-23,132.53377450342154
1997-09-24,131.7568594139214
1997-09-25,131.0915966782233
1997-09-26,131.35317048267862
1997-09-29,132.34793824406705
1997-09-30,131.62255061099972
1997-10-01,131.9825184096755
1997-10-02,132.92809393971916
1997-10-03,133.97907867077845
1997-10-06,134.45069882325623
1997-10-07,135.65004183388945
1997-10-08,136.00141219162876
1997-10-09,136.3199845512946
1997-10-10,135.78746744743887
1997-10-13,136.02873909092452
1997-10-14,135.30023464722947
1997-10-15,134.5646959336773
1997-10-16,132.71336760998958
1997-10-17,130.15148271542643
1997-10-20,131.60381162110943
1997-10-21,133.7190680374025
1997-10-22,133.37081449029088
1997-10-23,130.49504674929995
1997-10-24,128.90763698668655
1997-10-27,119.68064796110068
1997-10-28,125.16749282799952
1997-10-29,125.14640908149019
1997-10-30,122.62123011269892
1997-10-31,124.43273569998705
1997-11-03,127.27258863227678
1997-11-04,127.36394835664015
1997-11-05,127.84649164361149
1997-11-06,126.76192732893905
1997-11-07,125.11908218219445
1997-11-10,124.20707670423296
1997-11-11,123.74951555993836
1997-11-12,120.38026233442064
1997-11-13,121.74982895667672
1997-11-14,123.64410635892276
1997-11-17,126.033422885244
1997-11-18,124.96603438938247
1997-11-19,125.0269408722914
1997-11-20,127.0055532605747
1997-11-21,126.5518905124475
1997-11-24,123.9158312438629
1997-11-25,124.07590377500097
1997-11-26,124.50223009230143
1997-11-28,124.97463183031891
1997-12-01,127.33036877302699
1997-12-02,125.42906663245483
1997-12-03,126.1130683580432
1997-12-04,125.97955067219215
1997-12-05,127.57867468636974
1997-12-08,128.95604763249162
1997-12-09,126.53627786471593
1997-12-10,124.66698260514661
1997-12-11,121.69439357254552
1997-12-12,119.97969974533656
1997-12-15,119.97814610578817
1997-12-16,121.26181457092764
1997-12-17,120.82221083098365
1997-12-18,118.93417658152403
1997-12-19,119.0552079618022
1997-12-22,119.62677574804886
1997-12-23,117.89725085864798
1997-12-24,117.08675618553468
1997-12-26,118.01202955460872
1997-12-29,120.04763096657159
1997-12-30,122.20114694818488
1997-12-31,122.61654059946085
1998-01-02,123.4895049265624
1998-01-05,124.47255843638665
1998-01-06,123.38096938338809
1998-01-07,121.94112678327795
1998-01-08,121.46014666738598
1998-01-09,117.37487530374607
1998-01-12,117.71531299546089
1998-01-13,120.3740191816342
1998-01-14,120.93074637415798
1998-01-15,120.7980102738466
1998-01-16,122.03326809318101
1998-01-20,124.1617924005866
1998-01-21,123.98845197833597
1998-01-22,123.0975302468838
1998-01-23,123.05224594323745
1998-01-26,121.92238779338767
1998-01-27,123.28414809177796
1998-01-28,125.77652906249577
1998-01-29,126.45350604975802
1998-01-30,126.44335496927322
1998-02-02,129.06145683350724
1998-02-03,130.11165997902683
1998-02-04,131.21261852697052
1998-02-05,130.93621366032332
1998-02-06,132.29874601272232
1998-02-09,131.9926694901603
1998-02-10,133.445779981383
1998-02-11,133.40752041606277
1998-02-12,133.85961046157965
1998-02-13,133.55353393901765
1998-02-17,133.0077394125184
1998-02-18,133.96814600475395
1998-02-19,134.8489166557213
1998-02-20,134.9363684523863
1998-02-23,136.7814536232876
1998-02-24,135.76247577323116
1998-02-25,137.93082281703636
1998-02-26,138.7608380655796
1998-02-27,138.24549678053478
1998-03-02,137.3108539165156
1998-03-03,137.20153678780161
1998-03-04,137.40142252380835
1998-03-05,133.67065739159742
1998-03-06,136.91653448021796
1998-03-09,134.70446630384575
1998-03-10,136.5276861426981
1998-03-11,137.17888987021297
1998-03-12,137.74186974705412
1998-03-13,138.3352933338188
1998-03-16,139.6252144832757
1998-03-17,138.93184326274218
1998-03-18,139.6330208071415
1998-03-19,140.54657992465133
1998-03-20,139.7017336139162
1998-03-23,139.96330741837147
