Date,Adj Close
1997-05-15,100.0
1997-05-16,88.29786851968423
1997-05-19,87.2340428122248
1997-05-20,83.51063457426852
1997-05-21,72.8723409759777
1997-05-22,71.27659632750579
1997-05-23,76.59574312665121
1997-05-27,80.8510642183372
1997-05-28,78.19148777512311
1997-05-29,76.86170259715745
1997-05-30,76.59574312665121
1997-06-02,77.12765598038092
1997-06-03,75.53191133190903
1997-06-04,72.34042203496523
1997-06-05,78.72340062885283
1997-06-06,84.57446636901071
1997-06-09,86.17021101748261
1997-06-10,80.8510642183372
1997-06-11,78.72340062885283
1997-06-12,81.91488992579663
1997-06-13,80.8510642183372
1997-06-16,80.31914527732474
1997-06-17,76.86170259715745
1997-06-18,77.12765598038092
1997-06-19,77.12765598038092
1997-06-20,77.92552830461689
1997-06-23,76.59574312665121
1997-06-24,77.12765598038092
1997-06-25,77.12765598038092
1997-06-26,77.12765598038092
1997-06-27,76.06383027292149
1997-06-30,78.72340062885283
1997-07-01,77.39361545088717
1997-07-02,81.11701760156068
1997-07-03,97.60638302729215
1997-07-07,102.1276575022016
1997-07-08,117.55318504590815
1997-07-09,118.61702292793308
1997-07-10,130.85106117469581
1997-07-11,117.02127827946119
1997-07-14,109.04255503710168
1997-07-15,124.46808258080821
1997-07-16,119.14892969438004
1997-07-17,113.29787004150491
1997-07-18,110.10638074456112
1997-07-21,111.43617200980952
1997-07-22,109.04255503710168
1997-07-23,117.02127827946119
1997-07-24,115.42553363098929
1997-07-25,113.82978898251739
1997-07-28,118.61702292793308
1997-07-29,126.59574617029259
1997-07-30,125.00000152182069
1997-07-31,122.34041899132386
1997-08-01,123.4042568733488
1997-08-04,118.08510398692063
1997-08-05,112.76595110049246
1997-08-06,114.89361468997683
1997-08-07,111.17020645202057
1997-08-08,117.02127827946119
1997-08-11,118.88297631115657
1997-08-12,112.23404433404549
1997-08-13,112.23404433404549
1997-08-14,110.10638074456112
1997-08-15,107.97871715507677
1997-08-18,104.25532109168599
1997-08-19,110.6382996855736
1997-08-20,110.6382996855736
1997-08-21,107.97871715507677
1997-08-22,108.51063609608921
1997-08-25,113.29787004150491
1997-08-26,119.68084863539252
1997-08-27,118.3510573701441
1997-08-28,121.27659328386441
1997-08-29,119.41489525216905
1997-09-02,120.21276757640497
1997-09-03,119.14892969438004
1997-09-04,130.31914223368335
1997-09-05,127.65957187775203
1997-09-08,153.19148625330243
1997-09-09,165.42552450006517
1997-09-10,168.61701379700898
1997-09-11,161.1702094956619
1997-09-12,188.29786851968424
1997-09-15,157.97872019871812
1997-09-16,171.2765963275058
1997-09-17,173.9361666834371
1997-09-18,168.085107030562
1997-09-19,201.5957446484719
1997-09-22,229.78722937995366
1997-09-23,236.17020797384126
1997-09-24,223.40425078606603
1997-09-25,208.244676625583
1997-09-26,212.7659450132097
1997-09-29,206.3829664193221
1997-09-30,221.54254057980518
1997-10-01,205.31915288642816
1997-10-02,204.78722177085024
1997-10-03,205.05318732863918
1997-10-06,210.63829359829086
1997-10-07,207.18083874355804
1997-10-08,204.52128056219223
1997-10-09,191.48935781662803
1997-10-10,199.20212767576405
1997-10-13,204.2553150044032
1997-10-14,203.1914892969438
1997-10-15,200.2659533832235
1997-10-16,185.10637922274043
1997-10-17,185.10637922274043
1997-10-20,195.2127660545843
1997-10-21,226.06383331656286
1997-10-22,230.85106726197859
1997-10-23,229.78722937995366
1997-10-24,256.64892284618696
1997-10-27,218.08511007420336
1997-10-28,252.65956122500722
1997-10-29,275.2659518614028
1997-10-30,261.70212234939163
1997-10-31,259.57447093447274
1997-11-03,259.04253981889485
1997-11-04,253.19149234058517
1997-11-05,248.93616516161643
1997-11-06,238.03191818010214
1997-11-07,228.7233914979287
1997-11-10,214.89362077725954
1997-11-11,201.5957446484719
1997-11-12,192.55318352408747
1997-11-13,197.07446408627968
1997-11-14,212.7659450132097
1997-11-17,223.40425078606603
1997-11-18,225.53190220098492
1997-11-19,230.31913614640064
1997-11-20,234.04255655892237
1997-11-21,229.25532261350665
1997-11-24,215.95743431015353
1997-11-25,214.62765521947057
1997-11-26,217.5531789586254
1997-11-28,210.63829359829086
1997-12-01,218.08511007420336
