Date,Nasdaq,Amazon,Cisco
4/23/1999,202.2870337,5364.893508,420.0298303
4/26/1999,207.0781721,5289.89351,420.9244559
4/27/1999,203.202156,5256.382872,411.7544551
4/28/1999,199.138769,4940.425432,399.9005423
4/29/1999,197.4264104,4295.744594,390.7306121
4/30/1999,198.5523701,4393.085017,408.1758821
5/3/1999,197.9839287,3853.723326,406.6103049
5/4/1999,194.0438988,3651.063756,388.7176868
5/5/1999,197.8956858,3740.425456,397.1048637
5/6/1999,193.0413152,3507.446737,382.6788405
5/7/1999,195.4884214,3481.914823,388.2703387
5/10/1999,197.2663379,3749.999924,390.9542509
5/11/1999,200.4122768,3788.297795,400.3478198
5/12/1999,203.5246458,3649.468011,424.9501653
5/13/1999,201.608503,3472.340355,421.1480946
5/14/1999,197.3811356,3379.787165,413.0963583
5/17/1999,200.0343707,3513.829716,416.6747902
5/18/1999,199.7626458,3386.170144,415.7803057
5/19/1999,201.2493168,3563.2978,417.1222441
5/20/1999,198.5031684,3339.893549,410.6361555
5/21/1999,196.7783235,3282.446742,405.2683665
5/24/1999,191.5874136,2999.999939,391.4015637
5/25/1999,185.9061445,2848.404198,373.5089456
5/26/1999,189.5197958,3087.765895,390.5068675
5/27/1999,188.8927926,2924.999941,386.4810522
5/28/1999,192.9038896,3031.914832,390.0596252
6/1/1999,188.3368565,2701.59569,383.1261533
6/2/1999,189.9281647,2862.765899,394.0855111
6/3/1999,187.6567627,2682.446754,389.3885679
6/4/1999,193.5144985,2768.616965,411.0833625
6/7/1999,197.0961238,2996.80845,412.8727901
6/8/1999,193.2193451,2848.404198,399.6769741
6/9/1999,196.7166545,2910.638239,407.057653
6/10/1999,194.0048576,2960.106323,395.2037049
6/11/1999,191.1360956,2701.59569,396.0982953
6/14/1999,187.2655696,2348.936123,385.8101359
6/15/1999,188.5429854,2463.829737,397.8877228
6/16/1999,196.5979678,2851.595687,416.0039445
6/17/1999,198.6530803,2883.51058,420.0298303
6/18/1999,200.1592909,2842.021219,427.1869057
6/21/1999,205.3783189,3153.191425,440.6063605
6/22/1999,201.4726406,2999.999939,425.8449673
6/23/1999,202.8671989,3006.382918,442.8428187
6/24/1999,199.421417,2901.063771,431.2126505
6/25/1999,199.3167799,2813.297815,438.817074
6/28/1999,203.2045007,2826.063772,443.2903079
6/29/1999,206.3020386,2963.297812,447.3160173
6/30/1999,209.7384414,3194.680786,461.1827497
7/1/1999,211.3047579,3124.468022,460.7356132
7/2/1999,214.0251522,3167.553127,479.9701697
7/6/1999,213.694084,3239.361636,477.2862929
7/7/1999,214.18288,3111.702065,474.1551032
7/8/1999,216.4332172,3201.063765,475.4969711
7/9/1999,218.0893398,3204.255254,479.9701697
7/12/1999,217.8839734,2996.80845,469.6819399
7/13/1999,216.9305916,3220.212701,466.9979925
7/14/1999,220.0460678,3446.808441,467.4453053
7/15/1999,221.7045542,3563.2978,476.391632
7/16/1999,223.6651901,3513.829716,472.3657109
7/19/1999,220.9955608,3362.233974,464.7613579
7/20/1999,213.3348978,3067.021214,445.5268014
7/21/1999,215.6453599,3202.659509,451.3419384
7/22/1999,209.6072495,2727.127604,437.4751356
7/23/1999,210.2287815,2924.999941,450.4472775
7/26/1999,204.5123793,2704.787179,437.027717
7/27/1999,209.2082596,2578.723352,450.4472775
7/28/1999,211.2782221,2699.999945,453.1311191
7/29/1999,206.1380581,2593.085054,441.9482989
7/30/1999,206.0193715,2554.787182,444.6321758
8/2/1999,204.8590601,2399.999951,442.3955412
8/3/1999,202.0762153,2422.340376,437.4751356
8/4/1999,198.3290464,2257.978678,433.0019017
8/5/1999,200.3459183,2482.978673,440.1589772
8/6/1999,198.95136,2286.702081,445.5268014
8/9/1999,196.6877549,2182.978679,428.0814255
8/10/1999,194.4335287,2323.404208,420.4771783
8/11/1999,200.2795407,2321.808464,450.4472775
8/12/1999,199.0700466,2342.553144,441.5008803
8/13/1999,205.9662809,2487.765907,454.9205114
8/16/1999,206.5495534,2510.106332,454.4731986
8/17/1999,208.5757853,2789.361646,459.8408818
8/18/1999,207.5216742,2888.297814,453.1311191
8/19/1999,204.6872829,2709.574413,445.5268014
8/20/1999,206.7877082,2896.276537,458.9462562
8/23/1999,212.3502906,3022.340364,470.5764244
8/24/1999,214.9113939,3065.42547,475.0496936
8/25/1999,219.0677133,3392.553123,491.1530252
8/26/1999,216.6487251,3282.446742,493.3896245
8/27/1999,215.4212546,3280.850997,490.2583643
8/30/1999,211.8130745,3044.680789,477.7335352
8/31/1999,213.8947608,3175.53185,485.3379587
9/1/1999,214.7887994,3039.893555,493.3896245
9/2/1999,213.4957519,3067.021214,488.4691836
9/3/1999,221.9965812,3188.297808,507.7037754
9/7/1999,221.5397921,3213.829722,503.6778896
9/8/1999,219.3128834,3137.233979,493.3896245
9/9/1999,222.6922877,3248.936104,500.5466294
9/10/1999,225.4282946,3395.744612,506.3617312
9/13/1999,222.126191,3232.978658,505.9144889
9/14/1999,223.9626883,3370.212698,514.8608509
9/15/1999,219.7368649,3347.872272,504.57248
9/16/1999,219.1551556,3331.914826,504.57248
9/17/1999,224.0665438,3258.510572,526.043918
9/20/1999,225.3572275,3204.255254,523.8071423
9/21/1999,220.277989,3178.72334,509.0456433
9/22/1999,223.1717046,3370.212698,517.0973797
9/23/1999,214.7130618,3178.72334,496.5207436
9/24/1999,213.9775136,3319.148869,493.8368668
9/27/1999,215.6437968,3194.680786,487.5744522
9/28/1999,215.2143441,3363.829719,489.3638445
9/29/1999,213.1857674,4123.404172,478.1808832
9/30/1999,214.4264868,4081.914811,490.7057124
10/1/1999,213.6995551,3944.680771,492.9422412
10/4/1999,218.3157709,3935.106303,504.57248
10/5/1999,218.6046716,4005.319068,512.6242163
10/6/1999,223.0975302,4209.574383,514.7488023
10/7/1999,223.3700367,4458.510548,507.2563216
10/8/1999,225.390035,4557.446716,513.9662958
10/11/1999,227.6840839,4512.765866,518.4393534
10/12/1999,224.2859406,4337.233955,513.5187714
10/13/1999,218.7296109,4081.914811,503.2305416
10/14/1999,219.1645346,4064.36162,496.5207436
10/15/1999,213.3075804,3832.978646,480.8648659
10/18/1999,209.975014,3781.914817,482.2067338
10/19/1999,209.8992765,3912.765878,482.2067338
10/20/1999,217.7035987,4110.638214,500.5466294
10/21/1999,218.7827015,4123.404172,495.1788405
10/22/1999,219.920366,4014.893536,476.391632
10/25/1999,219.8758537,4225.531829,475.9442134
10/26/1999,219.5260465,4148.936086,481.3120376
10/27/1999,218.8272137,3877.659496,495.1788405
10/28/1999,224.5037933,3625.531841,507.7037754
10/29/1999,231.625677,3606.382906,529.6222441
11/1/1999,231.7209351,3529.787162,521.5705078
11/2/1999,232.8125241,3392.553123,526.043918
11/3/1999,236.4730323,3360.63823,511.7295202
11/4/1999,238.6156061,3220.212701,500.9940128
11/5/1999,242.2339469,3315.95738,525.5963936
11/8/1999,245.4884119,3982.978643,539.0157425
11/9/1999,244.0103192,3615.957373,531.4113895
11/10/1999,246.4246179,3676.59567,568.985877
11/11/1999,249.6517655,3727.659499,599.4034654
11/12/1999,251.5147986,3826.595667,597.1669366
11/15/1999,251.3890967,3753.191413,592.6935969
11/16/1999,257.3217885,4030.850982,604.7712896
11/17/1999,255.281488,3906.382899,606.5607524
11/18/1999,261.3500613,3979.787153,629.3738114
11/19/1999,263.0787951,3979.787153,630.7152914
11/22/1999,264.8988981,4110.638214,626.2426571
11/23/1999,261.0189931,4174.468,633.3995209
11/24/1999,267.080513,4455.319059,661.5804747
11/26/1999,269.2129453,4755.319052,666.9482989
11/29/1999,267.1484538,4618.085013,663.817074
11/30/1999,260.4950448,4343.616933,638.3200676
12/1/1999,261.8653931,4340.425444,654.4232581
12/2/1999,269.601012,4547.872248,669.1848277
12/3/1999,274.8988848,4420.212676,683.9462562
12/6/1999,276.8806235,4480.850973,703.1809538
12/7/1999,280.0749636,4394.680762,726.4411493
12/8/1999,280.0093867,4522.340334,715.2584349
12/9/1999,280.6410603,5291.489254,705.8647601
12/10/1999,282.6766712,5447.87223,714.3637387
12/13/1999,285.6383276,5234.042447,724.2046205
12/14/1999,278.8834269,4882.978624,700.9442839
12/15/1999,282.8101889,4927.659474,686.1827849
12/16/1999,290.0804404,4844.680753,700.4969359
12/17/1999,293.0475679,4803.191392,713.4693952
12/20/1999,295.4532882,4953.191389,738.9661195
12/21/1999,305.3915867,5099.999897,744.3340143
12/22/1999,307.4334504,4988.297771,733.5981542
12/23/1999,309.9430072,4595.744588,747.4651686
12/27/1999,310.4068115,4142.553107,752.8328518
12/28/1999,310.1514999,4203.191404,752.8328518
12/29/1999,315.5664961,4263.829701,759.5427908
12/30/1999,315.2081105,4037.233961,759.9899978
12/31/1999,317.7410958,3887.233964,766.6997957
1/3/2000,322.5696931,4563.829695,773.409241
1/4/2000,304.6529312,4184.042468,730.0200044
1/5/2000,302.7672513,3561.702055,727.7833346
1/6/2000,291.0228801,3347.872272,715.7056419
1/7/2000,303.1639155,3552.127587,757.7537512
1/10/2000,316.2075487,3532.978652,785.9342112
1/11/2000,306.1755361,3408.510569,762.2265971
1/12/2000,300.6184248,3245.744615,742.9917584
1/13/2000,308.9880621,3367.021208,759.9899978
1/14/2000,317.3475579,3280.850997,769.8308796
1/18/2000,322.5431573,3274.468019,801.5903358
1/19/2000,324.1422814,3411.702058,803.8268646
1/20/2000,327.1265656,3306.382912,804.2744243
1/21/2000,330.7097731,3169.148872,824.8507429
1/24/2000,319.8313605,3580.850991,780.566528
1/25/2000,325.4009772,3536.170141,802.485173
1/26/2000,317.7879337,3309.574401,767.1471438
1/27/2000,315.4181473,3418.085037,763.1212227
1/28/2000,303.5113779,3149.999936,743.439177
1/31/2000,307.6716052,3296.808444,783.6976119
2/1/2000,316.3879234,3443.616951,843.1908854
2/2/2000,318.1041709,3545.744609,815.0098611
2/3/2000,328.8030094,4298.936083,843.1908854
2/4/2000,331.3922307,4011.702046,866.8983585
2/7/2000,337.4537506,3829.787156,895.9739378
2/8/2000,345.7093909,4244.680765,900.4473481
2/9/2000,340.6918405,4097.872257,921.9185039
2/10/2000,350.2483059,3890.425453,972.9125873
2/11/2000,343.2068683,3890.425453,937.1271394
2/14/2000,345.010539,3801.063753,933.995985
2/15/2000,345.1838985,3769.14886,916.1032611
2/16/2000,345.7210956,3609.574395,910.176287
2/17/2000,355.1901378,3523.404184,933.995985
2/18/2000,344.4788321,3306.382912,900.4473481
2/22/2000,342.1660252,3245.744615,887.0278228
2/23/2000,355.3002461,3596.808438,992.1471438
2/24/2000,360.5567329,3494.68078,982.3060504
2/25/2000,358.436806,3529.787162,950.0993872
2/28/2000,357.4490726,3357.44674,934.4430509
2/29/2000,366.7283611,3517.021205,946.0736072
3/1/2000,373.5519841,3363.829719,942.4950342
3/2/2000,371.243066,3194.680786,950.0993872
3/3/2000,383.7581187,3191.489297,983.6481652
3/6/2000,382.9819852,3264.893551,974.2544904
3/7/2000,378.5304934,3242.553126,945.1789816
3/8/2000,382.3893146,3248.936104,947.4152987
3/9/2000,394.0704346,3513.829716,997.0674083
3/10/2000,394.2078793,3414.893548,976.0434595
3/13/2000,383.1686126,3335.106315,974.7014153
3/14/2000,367.5044946,3351.063762,942.9422412
3/15/2000,357.8215267,3255.319083,920.5765302
3/16/2000,368.34468,3382.978655,942.3830913
3/17/2000,374.6490252,3309.574401,966.2025072
3/20/2000,359.9594109,3277.659508,959.9403395
3/21/2000,367.8988331,3695.744606,1008.138392
3/22/2000,379.8508773,3609.574395,1033.300134
3/23/2000,385.77419,3456.382909,1113.816933
3/24/2000,387.5247891,3711.702052,1136.182362
3/27/2000,387.1757826,3734.042477,1146.023596
3/28/2000,377.4412681,3580.850991,1114.711841
3/29/2000,362.6665182,3382.978655,1088.767134
3/30/2000,348.0823227,3395.744612,1053.876735
3/31/2000,357.0570979,3421.276526,1106.659787
4/3/2000,329.7946699,3245.744615,1044.035782
4/4/2000,323.9548915,3264.893551,1046.7198
4/5/2000,325.5423108,3175.53185,1032.405438
4/6/2000,333.2209121,3280.850997,1027.932592
4/7/2000,347.1890657,3449.99993,1072.663872
4/10/2000,327.0243113,3236.170147,1038.667676
4/11/2000,316.6939999,3236.170147,1001.988026
4/12/2000,294.3413779,2878.723346,930.4174825
4/13/2000,287.0914476,2451.06378,874.9502711
4/14/2000,259.3339709,2393.616973,815.9046278
4/17/2000,276.3457521,2403.191441,951.8884268
4/18/2000,296.2106827,2805.319092,991.2523066
4/19/2000,289.4050171,2728.723349,946.5208847
4/20/2000,284.5225284,2674.468031,932.2067338
4/24/2000,271.9200526,2543.61697,908.0514189
4/25/2000,289.7813791,2677.65952,944.7314219
4/26/2000,283.4457895,2731.914838,955.4670703
4/27/2000,294.6849514,2699.999945,987.6737336
4/28/2000,301.4492121,2818.085049,992.3706062
5/1/2000,309.0560029,3060.638236,1022.564556
5/2/2000,295.5766452,2865.957389,973.3598648
5/3/2000,289.4753026,2763.829731,945.6259064
5/4/2000,290.4849014,2811.702071,910.7355074
5/5/2000,298.0260962,2987.233982,969.7812213
5/8/2000,286.5136271,2860.372282,898.2104666
5/9/2000,279.9258333,2872.340367,898.2104666
5/10/2000,264.2875076,2722.34037,837.3759247
5/11/2000,273.2552676,2802.127603,862.4253009
5/12/2000,275.5571323,2744.680795,857.9522434
5/15/2000,281.6936082,2862.765899,858.846869
5/16/2000,290.2764277,3015.957386,866.8983585
5/17/2000,284.6068634,3114.893554,830.2184261
5/18/2000,276.3106189,2827.659517,792.6442207
5/19/2000,264.7302281,2687.233988,764.9107561
5/22/2000,262.6852572,2648.936116,790.8546874
5/23/2000,247.0953517,2384.042505,723.5338805
5/24/2000,255.3767652,2479.787184,789.0653656
5/25/2000,250.2811134,2323.404208,780.1192505
5/26/2000,250.2623745,2374.468037,786.3817709
5/30/2000,270.1241596,2642.553138,857.0576178
5/31/2000,265.5508739,2467.021227,815.0098611
6/1/2000,279.7298459,2562.765905,872.2662532
6/2/2000,297.7574786,2955.319089,921.4712264
6/5/2000,298.4118182,2782.978667,905.3677537
6/6/2000,293.3060249,2581.914841,877.634148
6/7/2000,299.7782585,2645.744627,899.9999295
6/8/2000,298.7085347,2648.936116,911.6302035
6/9/2000,302.5564329,2664.893563,921.4712264
6/12/2000,294.2070786,2473.404205,889.2643515
6/13/2000,300.6996334,2502.127609,930.4174825
6/14/2000,296.5105065,2371.276548,933.1013594
6/15/2000,300.2842303,2364.893569,951.8884268
6/16/2000,301.4414153,2348.936123,970.6759174
6/19/2000,311.535116,2313.82974,986.779249
6/20/2000,313.3723948,2355.319101,960.8348946
6/21/2000,317.3272558,2352.127612,965.3079521
6/22/2000,307.3975356,2144.680808,924.1550327
6/23/2000,300.253005,1729.787199,896.4213565
6/26/2000,305.4673434,1732.978688,899.1052333
6/27/2000,301.316476,1863.829749,891.0536028
6/28/2000,307.6708236,1934.042514,909.8410228
6/29/2000,302.7430412,1895.744642,875.8449673
6/30/2000,309.6830061,1854.255282,909.8410228
7/3/2000,311.6990774,1889.361664,925.0494467
7/5/2000,301.6397474,1863.829749,885.6856375
7/6/2000,309.2504271,1841.489324,926.8386979
7/7/2000,314.1407125,1844.680814,935.7850246
7/10/2000,310.7902078,1790.425496,903.5786435
7/11/2000,308.9263741,1691.489327,889.2643515
7/12/2000,320.1054111,1790.425496,914.314292
7/13/2000,325.9826675,1787.234006,933.995985
7/14/2000,331.5515216,2176.595701,976.9383673
7/17/2000,333.7760666,2099.999957,996.6202013
7/18/2000,326.1630422,2131.91485,962.6240753
7/19/2000,316.6729162,2087.234,956.3617665
7/20/2000,326.7400811,2058.510597,994.8310912
7/21/2000,319.7040765,2099.999957,975.1489044
7/24/2000,310.8901554,1978.723364,945.6259064
7/25/2000,314.6381059,1921.276557,975.1489044
7/26/2000,311.3703539,1841.489324,981.4114248
7/27/2000,300.0101606,1602.127627,973.3598648
7/28/2000,286.0154712,1531.914863,899.1052333
7/31/2000,294.135249,1538.297841,936.6797913
8/1/2000,287.7738862,1544.68082,904.4731986
8/2/2000,285.6609745,1573.404223,872.2662532
8/3/2000,293.5800754,1608.510606,921.4712264
8/4/2000,295.7257946,1659.574434,938.4692542
8/7/2000,301.63115,1726.59571,948.3102065
8/8/2000,300.5036461,1681.914859,937.5744875
8/9/2000,300.8901497,1576.595713,970.6759174
8/10/2000,293.5886729,1554.255288,907.1567228
8/11/2000,295.8905376,1720.212731,920.5765302
8/14/2000,300.5926515,1780.851028,923.2603365
8/15/2000,300.7464714,1918.085067,904.4731986
8/16/2000,301.4913796,1972.340386,902.6838768
8/17/2000,307.7122095,1953.19145,908.0514189
8/18/2000,306.8900006,1991.489321,908.9463972
8/21/2000,308.6710434,1914.893578,937.5744875
8/22/2000,309.0661444,1863.829749,927.7336057
8/23/2000,313.1888938,1981.914853,961.7297318
8/24/2000,316.4894342,2010.638257,951.8884268
8/25/2000,315.6617542,2039.361661,937.5744875
8/28/2000,317.8410434,1997.8723,945.6259064
8/29/2000,318.7452235,2023.404214,952.783264
8/30/2000,320.4349352,2192.553147,952.783264
8/31/2000,328.4414975,2119.148893,982.3060504
9/1/2000,330.6262387,2119.148893,981.4114248
9/5/2000,323.5090446,2332.978676,944.7314219
9/6/2000,313.3708316,2342.553144,919.6817635
9/7/2000,320.0086089,2221.276551,948.3102065
9/8/2000,310.6434031,2192.553147,914.314292
9/11/2000,304.2359839,2163.829743,875.8449673
9/12/2000,300.5786021,2179.78719,842.7436784
9/13/2000,304.0438855,2167.021233,877.634148
9/14/2000,305.6032058,2291.489315,876.7395929
9/15/2000,299.4635845,2227.659529,898.2104666
9/18/2000,290.9752605,2186.170168,859.7414946
9/19/2000,301.8380604,2080.851022,887.4752414
9/20/2000,304.3210814,1914.893578,903.5786435
9/21/2000,298.9669917,2045.744639,874.9502711
9/22/2000,297.0063368,2115.957404,863.3199971
9/25/2000,292.1230666,2061.702086,818.5884341
9/26/2000,288.0534269,2029.787193,789.9601323
9/27/2000,285.4923236,1934.042514,820.377897
9/28/2000,295.0199276,2042.55315,850.7951679
9/29/2000,286.7822447,1962.765918,790.8546874
10/2/2000,278.667919,1831.914856,794.4331898
10/3/2000,269.8391669,1790.425496,805.1686972
10/4/2000,275.0917648,1838.297835,838.2701977
10/5/2000,271.1095674,1713.829752,823.9561173
10/6/2000,262.4353977,1611.702095,804.2744243
10/9/2000,262.0098529,1535.106352,768.4889764
10/10/2000,253.0288251,1554.255288,731.8089029
10/11/2000,247.4029914,1420.212737,732.7038107
10/12/2000,240.0780861,1282.978697,713.0219766
10/13/2000,258.9810374,1452.12763,802.485173
10/16/2000,256.912638,1241.489337,780.1192505
10/17/2000,250.9533914,1120.212743,781.013735
10/18/2000,247.6427094,1282.978697,747.9124462
10/19/2000,266.9321643,1417.021248,833.7971401
10/20/2000,271.97158,1573.404223,820.377897
10/23/2000,270.8432946,1531.914863,799.8010846
10/24/2000,267.0250776,1509.574437,785.4872158
10/25/2000,252.1722645,1627.659541,724.6521096
10/26/2000,255.4993407,1882.978685,766.6997957
10/27/2000,255.9819031,1819.148899,725.5467352
10/30/2000,249.1918501,1678.72337,687.9721067
10/31/2000,263.1084572,1870.212728,771.1727122
11/1/2000,260.2787553,1908.5106,746.1231244
11/2/2000,267.7457758,2029.787193,798.0118334
11/3/2000,269.5073171,1918.085067,812.3258432
11/6/2000,266.7455369,1867.021239,789.0653656
11/7/2000,266.7127484,1886.170174,812.3258432
11/8/2000,252.3385707,1729.787199,746.1231244
11/9/2000,249.8907019,1595.744648,762.2265971
11/10/2000,236.5105103,1535.106352,716.6002675
11/13/2000,231.6483239,1420.212737,721.0735366
11/14/2000,245.0433465,1477.659544,760.4372048
11/15/2000,247.1687445,1506.382948,766.6997957
11/16/2000,236.7361598,1420.212737,730.91463
11/17/2000,236.3699584,1401.063801,755.0695922
11/20/2000,224.5365817,1318.08508,733.5981542
11/21/2000,224.2094215,1238.297847,768.4889764
11/22/2000,215.1432961,1286.170187,723.757484
11/24/2000,226.7806663,1477.659544,754.1746844
11/27/2000,224.9152885,1429.787205,733.5981542
11/28/2000,213.553532,1278.191463,730.0200044
11/29/2000,211.3633197,1375.531887,739.8609567
11/30/2000,202.8523488,1260.638272,685.2881593
12/1/2000,206.550335,1257.446783,694.2348387
12/4/2000,204.2437807,1356.382951,655.7655845
12/5/2000,225.6422393,1295.744655,746.1231244
12/6/2000,218.3571568,1206.382954,736.282031
12/7/2000,214.9340218,1091.48934,714.8109457
12/8/2000,227.7996442,1196.808486,749.7017679
12/11/2000,235.4259555,1292.553165,784.592308
12/12/2000,228.9193512,1321.276569,778.3298582
12/13/2000,220.4083804,1212.765933,731.8089029
12/14/2000,213.0483418,1158.510615,729.1250261
12/15/2000,207.1734302,1168.085083,689.5375428
12/18/2000,204.928564,1014.893596,614.6122419
12/19/2000,196.120095,931.9148747,597.6141436
12/20/2000,182.1488341,852.1276423,522.4652039
12/21/2000,182.7219651,775.5318992,556.4611889
12/22/2000,196.5347166,794.6808349,594.0356411
12/26/2000,194.6997825,864.8935995,583.3002043
12/27/2000,198.2783005,861.7021102,583.3002043
12/28/2000,199.7157888,887.2340246,566.302106
12/29/2000,192.9038896,794.6808349,547.5147564
1/2/2001,178.9537124,708.5106239,476.8389095
1/3/2001,204.3171735,896.8084924,591.3517995
1/4/2001,200.4240006,791.4893456,599.4034654
1/5/2001,187.9948461,743.6170062,524.2544904
1/8/2001,187.0789422,762.765942,523.1361202
1/9/2001,190.622327,836.1701958,531.4113895
1/10/2001,197.093779,842.5531744,518.8867014
1/11/2001,206.1817888,868.0850888,560.0398325
1/12/2001,205.0831655,903.191471,544.8309148
1/16/2001,204.462415,922.3404068,551.0933647
1/17/2001,209.4776397,938.2978533,558.2502991
1/18/2001,216.1700707,995.7446606,599.4034654
1/19/2001,216.3176379,1018.085086,577.93238
1/22/2001,215.3439539,944.6808319,593.141086
1/23/2001,221.7841806,967.8191293,610.1391138
1/24/2001,223.2490053,1117.021254,609.2444882
1/25/2001,215.0605243,970.2127463,562.7236035
1/26/2001,217.1703096,995.7446606,549.3041487
1/29/2001,221.6241271,1027.659554,533.200676
1/30/2001,221.6249087,967.021257,543.936395
1/31/2001,216.5011389,884.0425353,535.8847292
2/1/2001,217.2866515,829.7872172,547.5147564
2/2/2001,207.7379637,734.0425383,508.1510177
2/5/2001,206.3879177,737.2340276,494.7315982
2/6/2001,208.0495113,807.4467921,511.7295202
2/7/2001,203.6245934,765.9574313,444.6321758
2/8/2001,200.0515465,734.0425383,429.4234345
2/9/2001,192.9390228,682.9787095,403.4791153
2/12/2001,194.3983764,740.4255169,423.1609494
2/13/2001,189.5619632,702.1276453,407.9523139
2/14/2001,194.5342389,737.2340276,420.4771783
2/15/2001,199.337082,740.4255169,441.053638
2/16/2001,189.3792438,698.936156,404.3737056
2/20/2001,181.0221118,638.2978594,373.0615622
2/21/2001,177.1640531,609.5744557,359.6421427
2/22/2001,175.291641,609.5744557,378.4293864
2/23/2001,176.6619892,603.1914771,386.4810522
2/26/2001,180.2529935,609.5744557,373.0615622
2/27/2001,172.3916727,599.9999878,343.5387053
2/28/2001,168.0198454,520.2127554,339.0655067
3/1/2001,170.4825643,532.9787126,350.6958513
3/2/2001,165.3494154,510.6382875,317.5944919
3/5/2001,167.3241199,644.680838,330.3428893
3/6/2001,172.126963,606.3829664,343.5387053
3/7/2001,173.6487863,625.5319022,343.5387053
3/8/2001,169.3394287,596.8084985,326.5406775
3/9/2001,160.2857896,625.5319022,295.2286222
3/12/2001,150.1819379,542.5531805,269.2841972
3/13/2001,157.3186621,561.7021163,305.9641473
3/14/2001,153.9853237,542.5531805,289.8608509
3/15/2001,151.5351007,555.3191377,290.7554413
3/16/2001,147.6466078,561.7021163,285.3876699
3/19/2001,152.3526297,536.1702019,297.912552
3/20/2001,145.0331859,523.4042447,272.8628231
3/21/2001,142.9085696,510.6382875,276.4413785
3/22/2001,148.1767802,520.2127554,282.7037402
3/23/2001,150.5957779,520.2127554,267.494946
3/26/2001,149.8001143,558.6382651,255.8647601
3/27/2001,153.9962564,594.3829842,259.4433507
3/28/2001,144.7747385,551.4893603,225.4472952
3/29/2001,142.1542918,510.6382875,218.2902197
3/30/2001,143.6917373,522.3829447,226.3419384
4/2/2001,139.2183992,464.6808611,215.6063252
4/3/2001,130.6316908,440.680848,196.8190286
4/4/2001,127.9612799,428.936142,195.924403
4/5/2001,139.3769086,465.7021124,213.817074
4/6/2001,134.3296674,427.4042408,195.0298126
4/9/2001,136.3090519,570.893621,207.4114685
4/10/2001,144.6107675,613.276595,227.0218835
4/11/2001,148.274383,680.1701834,249.0656089
4/12/2001,153.1529733,749.1063717,257.3677177
4/16/2001,149.1036167,716.4255037,246.2028317
4/17/2001,150.169442,752.6808241,238.4731514
4/18/2001,162.3674569,844.5957743,256.6520278
4/19/2001,170.3865055,816.51061,270.6798675
4/20/2001,168.9240255,805.7872041,274.1153907
4/23/2001,160.7964509,827.2340647,248.0635902
4/24/2001,157.4615493,800.6808504,232.7475263
4/25/2001,160.8339289,821.6170124,225.1610368
4/26/2001,158.8881145,787.9148932,217.7176854
4/27/2001,162.0738667,779.7446884,223.3001902
4/30/2001,165.2408894,805.7872041,243.0536197
5/1/2001,169.3011691,862.4680364,254.7912517
5/2/2001,173.3895668,873.7021411,286.2823308
5/3/2001,167.5802321,855.3191316,267.1013474
5/4/2001,171.119709,896.6808056,281.1292753
5/7/2001,169.7173539,863.9999864,275.5466823
5/8/2001,171.6850241,826.2127648,291.7215741
5/9/2001,168.3946252,766.4680812,273.8289913
5/10/2001,166.2262972,746.5531705,269.5347636
5/11/2001,164.5529798,749.6170216,272.6839051
5/14/2001,162.5610995,680.6808334,265.8129998
5/15/2001,162.8468929,691.4042393,268.2465042
5/16/2001,169.1606172,721.5319061,286.2823308
5/17/2001,171.2875783,754.7233753,284.2783109
5/18/2001,171.6936025,751.6595729,289.145161
5/21/2001,180.0257809,836.4254721,327.363884
5/22/2001,180.6707415,829.7872172,336.0953186
5/23/2001,175.1760807,796.595748,320.0635471
5/24/2001,178.1853757,855.3191316,327.9362596
5/25/2001,175.7656059,872.6808411,315.626252
5/29/2001,169.8711737,879.319096,292.8666251
5/30/2001,162.7625579,799.6595505,271.9681975
5/31/2001,164.7919162,852.2553291,275.6899085
6/1/2001,167.833218,865.5319363,269.8210749
6/4/2001,168.3399714,863.4893364,282.4173937
6/5/2001,174.4093072,839.4893719,308.3260915
6/6/2001,173.1654615,816.51061,297.1609762
6/7/2001,176.7783311,823.6595149,312.3340608
6/8/2001,172.9601142,801.7021017,293.2962154
6/11/2001,169.4995012,758.8084777,291.7215741
6/12/2001,169.4346868,747.5744704,291.5784891
6/13/2001,165.6640894,721.0212561,272.2543853
6/14/2001,159.6056863,678.6382822,253.9323003
6/15/2001,158.3844875,637.7872094,238.3300134
6/18/2001,155.2768081,604.0850902,236.1828555
6/19/2001,155.591482,580.0850771,238.1868401
6/20/2001,158.6038938,639.8297606,234.7514051
6/21/2001,160.7527203,667.9148762,253.0735606
6/22/2001,158.8849882,633.191457,250.7833176
6/25/2001,160.1366593,654.1276677,264.95426
6/26/2001,161.2102909,676.595731,257.9403578
6/27/2001,162.0004739,716.9361537,256.6520278
6/28/2001,165.960806,733.2765633,265.9562083
6/29/2001,168.6999392,722.5531573,260.5170178
7/2/2001,167.7770011,741.9574181,275.1172155
7/3/2001,167.1585953,721.5319061,274.6878897
7/5/2001,162.419785,779.7446884,251.6421279
7/6/2001,156.4894285,779.7446884,240.3340157
7/9/2001,158.2501787,807.319154,246.9184334
7/10/2001,153.259164,797.1063493,231.8886807
7/11/2001,153.9814253,783.3191408,239.0456857
7/12/2001,162.0785562,842.0425244,255.6501501
7/13/2001,162.7852049,867.0637888,268.2465042
7/16/2001,158.4383597,817.53191,253.5029922
