,Date,GSPC_Price,GSPC_Percent,Zoom_Price,Zoom_Percent,Boeing_Price,Boeing_Percent,Royal_Cruise_Price,Royal_Cruise_Percent,JNJ_Price,JNJ_Percent,Chevron_Price,Chevron_Percent,Adidas_Price,Adidas_Percent,GILD_Price,GILD_Percent,FORD_Price,FORD_Percent,MRNA_Price,MRNA_Percent,Marriott_Price,Marriott_Percent,Center
14,2020-02-21,3337.75,103.47943834758962,101.76000213623047,133.36828055852365,330.3800048828125,104.42256043663072,105.06708526611328,90.63033622525606,148.97999572753906,100.7120307596298,109.01000213623047,102.93457531603329,153.10000610351562,96.8007097613605,69.05690002441406,110.28480126794138,1.090000033378601,100.92592500610121,18.229999542236328,88.88346825352616,142.66795349121094,102.2704645672857,100
15,2020-02-24,3225.889892578125,100.01146708266064,105.01000213623047,137.6277823540811,317.8999938964844,100.47802783111813,95.66045379638672,82.5162235068046,145.91000366210938,98.63668410778249,104.70999908447266,98.87422324451242,142.89999389648438,90.35153679040988,72.22737884521484,115.34809873065134,1.0399999618530273,96.29628893769848,18.59000015258789,90.63871255549655,134.29153442382812,96.26589067056764,100
16,2020-02-25,3128.2099609375,96.98312030294292,107.08000183105469,140.34075694389864,304.1400146484375,96.128938166489,88.66985321044922,76.4861668062184,144.64999389648438,97.78490436612418,100.70999908447266,95.09715423070229,142.1999969482422,89.90894894769735,69.45320892333984,110.91771192774938,1.0499999523162842,97.22221394379966,23.760000228881836,115.84592863837908,123.58446502685547,88.59060736701889,100
17,2020-02-26,3116.389892578125,96.61666564484742,106.87999725341797,140.0786277569561,305.5899963378906,96.58723103639991,81.53070831298828,70.32797653398491,143.67999267578125,97.12917342520649,98.04000091552734,92.575962392989,141.5500030517578,89.49797658968389,74.0107650756836,118.19619060766429,1.0299999713897705,95.37036393159727,29.15999984741211,142.17454666991904,119.70999908447266,85.81322518565868,100
18,2020-02-27,2978.760009765625,92.34976040230916,113.55000305175781,148.82044365677365,287.760009765625,90.95174213601342,76.24319458007812,65.76699393705108,139.1199951171875,94.04656752135871,94.12999725341797,88.88387397397963,139.60000610351562,88.26504986795204,71.9896011352539,114.96836451901258,1.0199999809265137,94.44443892549607,26.15999984741211,127.54753561910759,119.63999938964844,85.7630464234766,100
19,2020-02-28,2954.219970703125,91.58895163615969,105.0,137.61467339493245,275.1099853515625,86.95347371970645,79.61968231201172,68.6795351732577,134.47999572753906,90.90987954541352,93.33999633789062,88.13790197924963,139.16000366210938,87.98684903890663,68.72003936767578,109.7468302531661,1.0,92.59258891329368,25.93000030517578,126.42613367045014,124.0,88.88848053129657,100
20,2020-03-02,3090.22998046875,95.80563635496638,113.11000061035156,148.2437694447061,289.2699890136719,91.42899831664447,79.76820373535156,68.80764900167364,140.02000427246094,94.654983096129,96.58999633789062,91.20677055297037,137.49000549316406,86.93095745425981,74.70431518554688,119.3037994926358,1.0099999904632568,93.51851391939488,29.8799991607666,145.68502597425666,122.95999908447266,88.14296358668057,100
21,2020-03-03,3003.3701171875,93.11274148048741,117.47000122070312,153.958055730375,280.6199951171875,88.69501170400876,77.42150115966797,66.78339523165424,135.58999633789062,91.66025153372651,94.38999938964844,89.12938547704977,138.77000427246094,87.74026369456026,73.5252914428711,117.42088266455326,1.0,92.59258891329368,27.90999984741211,136.07995873208094,114.27999877929688,81.92076973072682,100
22,2020-03-04,3130.1201171875,97.04234040507943,116.80000305175781,153.0799454523311,283.1199951171875,89.48518180278388,78.58000183105469,67.78271205003777,143.47999572753906,96.99397340251328,98.52999877929688,93.03865133000826,142.5500030517578,90.13024769289932,75.30868530273438,120.26898672581225,1.0299999713897705,95.37036393159727,27.489999771118164,134.0321768129832,118.33000183105469,84.8239843873225,100
23,2020-03-05,3023.93994140625,93.75046265704793,125.0,163.82699213682434,260.3699951171875,82.29463390393028,65.77999877929688,56.74149417169938,142.00999450683594,96.00023724731227,97.19000244140625,91.77333666839182,138.24000549316406,87.4051607816714,75.42757415771484,120.45885383163164,0.9900000095367432,91.66666390719249,28.010000228881836,136.56752762702862,110.22000122070312,79.01039058601576,100
